system,query_id,latency_seconds,latency_p90_seconds,mrr,precision@5,recall@5,ndcg@5,precision@10,recall@10,ndcg@10,precision@20,recall@20,ndcg@20
SBERT,Q236,0.011292957999103237,0.011693349802226295,0.1,0.0,0.0,0.0,0.1,0.07692307692307693,0.06362078819895171,0.1,0.15384615384615385,0.1060628217200014
SBERT,Q237,0.01182508299825713,0.012339708603394683,0.25,0.2,0.1111111111111111,0.14606834984270645,0.1,0.1111111111111111,0.10122860821230018,0.05,0.1111111111111111,0.10122860821230018
SBERT,Q238,0.013474749997840263,0.01371411599975545,0.3333333333333333,0.2,0.09090909090909091,0.16958010263680806,0.1,0.09090909090909091,0.11004588314904008,0.2,0.36363636363636365,0.24943308636423783
SBERT,Q239,0.015564875000563916,0.01598710859689163,0.14285714285714285,0.0,0.0,0.0,0.1,0.2,0.11305340175787204,0.05,0.2,0.11305340175787204
SBERT,Q240,0.013488917000358924,0.014484666199132334,0.2,0.2,0.25,0.15101961822780524,0.1,0.25,0.15101961822780524,0.05,0.25,0.15101961822780524
SBERT,Q241,0.014244999998481944,0.014553358002740425,0.5,0.6,0.5,0.5296347172140421,0.4,0.6666666666666666,0.5803349933632229,0.25,0.8333333333333334,0.6559855967379262
SBERT,Q242,0.013510832999600098,0.013608274798025377,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q243,0.013810415999614634,0.014192042000649963,0.3333333333333333,0.2,0.01639344262295082,0.16958010263680806,0.3,0.04918032786885246,0.24703059344735182,0.35,0.11475409836065574,0.3023307769495174
SBERT,Q244,0.013637458003358915,0.01411354140000185,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
SBERT,Q245,0.012800167001842055,0.015717933599080424,0.5,0.6,0.15789473684210525,0.5296347172140421,0.5,0.2631578947368421,0.491526182307598,0.35,0.3684210526315789,0.3988062404260147
SBERT,Q246,0.011578666999412235,0.011703433403454255,0.3333333333333333,0.2,0.125,0.16958010263680806,0.1,0.125,0.12647135138382856,0.1,0.25,0.19121406597429433
SBERT,Q247,0.011878416000399739,0.013494850401184522,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q248,0.0134663749995525,0.013602116801484954,0.3333333333333333,0.4,0.4,0.3156484524795145,0.3,0.6,0.4364597551790087,0.2,0.8,0.5177946005674283
SBERT,Q249,0.011886374995810911,0.012604308403388132,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q250,0.011757124993891921,0.0143358167988481,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.10889376106823218
Hybrid,Q001,0.06427429200266488,0.07699059980222955,0.3333333333333333,0.4,0.5,0.34620964322385606,0.3,0.75,0.4852658227346317,0.15,0.75,0.4852658227346317
Hybrid,Q002,0.056834999995771796,0.059074816598149484,0.5,0.4,0.6666666666666666,0.5307212739772434,0.2,0.6666666666666666,0.5307212739772434,0.1,0.6666666666666666,0.5307212739772434
Hybrid,Q003,0.06117633399844635,0.06136574139818549,0.16666666666666666,0.0,0.0,0.0,0.1,0.25,0.13905617951077562,0.05,0.25,0.13905617951077562
Hybrid,Q004,0.05872304199874634,0.0619761914058472,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q005,0.062093708002066705,0.0632759080035612,0.3333333333333333,0.2,0.0625,0.16958010263680806,0.4,0.25,0.32149616226344435,0.2,0.25,0.2392298132092336
Hybrid,Q006,0.06051454100088449,0.06219744139816612,0.3333333333333333,0.6,0.3333333333333333,0.4468535299918563,0.3,0.3333333333333333,0.3096794135385217,0.2,0.4444444444444444,0.371414017804798
Hybrid,Q007,0.06051829100033501,0.06151396679779282,0.16666666666666666,0.0,0.0,0.0,0.1,0.1111111111111111,0.08372491399919346,0.05,0.1111111111111111,0.08372491399919346
Hybrid,Q008,0.0608312910044333,0.06271041679719928,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
Hybrid,Q009,0.06033854199631605,0.07625035840028431,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q010,0.06508895899605704,0.08136922500270885,0.5,0.4,0.6666666666666666,0.49818925746641285,0.3,1.0,0.6653497124326151,0.15,1.0,0.6653497124326151
Hybrid,Q011,0.060313500005577225,0.06292199159797747,0.5,0.6,0.75,0.6096199500078984,0.3,0.75,0.6096199500078984,0.15,0.75,0.6096199500078984
Hybrid,Q012,0.060304332997475285,0.06328273360268213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q013,0.05958454200299457,0.05998721599899,0.3333333333333333,0.4,0.6666666666666666,0.41618115554873086,0.2,0.6666666666666666,0.41618115554873086,0.15,1.0,0.5429981723811245
Hybrid,Q014,0.05832429099973524,0.061057933801203036,0.2,0.2,0.25,0.15101961822780524,0.2,0.5,0.2811463015585058,0.15,0.75,0.37665299242121364
Hybrid,Q015,0.058817417004320305,0.06146822519949637,0.1,0.0,0.0,0.0,0.1,0.2,0.09803928583135704,0.1,0.4,0.18485006206728338
Hybrid,Q016,0.0614385829976527,0.06279933340119896,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
Hybrid,Q017,0.06247645799885504,0.0644264414004283,0.25,0.2,0.3333333333333333,0.20210734650054757,0.2,0.6666666666666666,0.3501483019834802,0.1,0.6666666666666666,0.3501483019834802
Hybrid,Q018,0.060956875000556465,0.06126454979821574,0.5,0.4,0.5,0.3973220069685352,0.2,0.5,0.3973220069685352,0.1,0.5,0.3973220069685352
Hybrid,Q019,0.057131875000777654,0.06093124179751612,0.1,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,0.05,0.3333333333333333,0.13565197343244778
Hybrid,Q020,0.061636291997274384,0.061827066596015355,0.25,0.4,0.6666666666666666,0.38364913903790027,0.2,0.6666666666666666,0.38364913903790027,0.15,1.0,0.5104661558702939
Hybrid,Q021,0.062208000003010966,0.07421045820519794,0.5,0.4,0.6666666666666666,0.49818925746641285,0.3,1.0,0.6653497124326151,0.15,1.0,0.6653497124326151
Hybrid,Q022,0.05984770799841499,0.06126496680080891,0.5,0.6,0.75,0.6096199500078984,0.4,1.0,0.7271360547643255,0.2,1.0,0.7271360547643255
Hybrid,Q023,0.060442084002716,0.06275434180133743,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q024,0.06432095899799606,0.06472973339550663,0.3333333333333333,0.4,0.2222222222222222,0.30078518014914984,0.3,0.3333333333333333,0.27920656604730215,0.15,0.3333333333333333,0.27920656604730215
Hybrid,Q025,0.059369540998886805,0.060161316802259536,0.5,0.4,0.6666666666666666,0.49818925746641285,0.2,0.6666666666666666,0.49818925746641285,0.15,1.0,0.6290912476346101
Hybrid,Q026,0.05961712499993155,0.05990955040033441,0.002352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q027,0.06285312499676365,0.06830884140217677,0.5,0.2,0.2,0.21398626473452756,0.2,0.4,0.3347975674340217,0.1,0.4,0.3347975674340217
Hybrid,Q028,0.06103129200346302,0.06250734159984858,0.3333333333333333,0.4,0.25,0.30078518014914984,0.3,0.375,0.2974397844628989,0.2,0.5,0.3679963670538674
Hybrid,Q029,0.059833749997778796,0.060521074997086546,0.3333333333333333,0.2,0.25,0.19519002499605084,0.1,0.25,0.19519002499605084,0.05,0.25,0.19519002499605084
Hybrid,Q030,0.06116533399472246,0.06217804979532957,0.2,0.2,0.25,0.15101961822780524,0.1,0.25,0.15101961822780524,0.1,0.5,0.2465263090905131
Hybrid,Q031,0.0576764169964008,0.061051225200935734,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.39106560501896365,0.1,0.6666666666666666,0.39106560501896365
Hybrid,Q032,0.05706720799935283,0.05890737479930976,0.3333333333333333,0.6,1.0,0.6182885020492784,0.3,1.0,0.6182885020492784,0.15,1.0,0.6182885020492784
Hybrid,Q033,0.0636715419968823,0.06841730820160592,0.25,0.2,0.3333333333333333,0.20210734650054757,0.1,0.3333333333333333,0.20210734650054757,0.05,0.3333333333333333,0.20210734650054757
Hybrid,Q034,0.06061654099903535,0.061333150196878704,0.16666666666666666,0.0,0.0,0.0,0.2,0.18181818181818182,0.1478294909154526,0.25,0.45454545454545453,0.30342433419179776
Hybrid,Q035,0.057752458000322804,0.06106300859973999,0.2,0.2,0.1111111111111111,0.13120507751234178,0.2,0.2222222222222222,0.16927654709047393,0.15,0.3333333333333333,0.22678056817720407
Hybrid,Q036,0.05748633300390793,0.058186758401279806,0.3333333333333333,0.4,0.6666666666666666,0.41618115554873086,0.2,0.6666666666666666,0.41618115554873086,0.15,1.0,0.53350083705442
Hybrid,Q037,0.058163332992990036,0.05933475020137848,0.2,0.2,0.25,0.15101961822780524,0.3,0.75,0.4202024810692814,0.15,0.75,0.4202024810692814
Hybrid,Q038,0.05567516700102715,0.05857278280163882,0.2,0.2,0.3333333333333333,0.18154179253735267,0.1,0.3333333333333333,0.18154179253735267,0.05,0.3333333333333333,0.18154179253735267
Hybrid,Q039,0.056470584000635426,0.05894034999946598,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.1,0.5,0.33992039142832636
Hybrid,Q040,0.05395929099904606,0.05566383340337779,0.125,0.0,0.0,0.0,0.2,0.6666666666666666,0.2893079283427616,0.1,0.6666666666666666,0.2893079283427616
Hybrid,Q041,0.057799249996605795,0.061460400401847436,0.5,0.4,0.6666666666666666,0.49818925746641285,0.2,0.6666666666666666,0.49818925746641285,0.1,0.6666666666666666,0.49818925746641285
Hybrid,Q042,0.05531074999453267,0.05673909180186456,0.125,0.0,0.0,0.0,0.1,0.3333333333333333,0.1480409554829326,0.05,0.3333333333333333,0.1480409554829326
Hybrid,Q043,0.05643337500077905,0.05771589119540295,0.5,0.4,0.2,0.34519134224686937,0.2,0.2,0.22400556151517553,0.1,0.2,0.22400556151517553
Hybrid,Q044,0.06344541600265075,0.08692651659948751,0.0021645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q045,0.06078812500345521,0.06170263359963428,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q046,0.05654383400542429,0.06069865000317805,0.125,0.0,0.0,0.0,0.1,0.06666666666666667,0.06943122193677727,0.1,0.13333333333333333,0.09329647209665642
Hybrid,Q047,0.06250404199818149,0.0644676827971125,0.5,0.4,0.25,0.36005461457723403,0.2,0.25,0.26852556974265224,0.15,0.375,0.33176124543456653
Hybrid,Q048,0.06205391700495966,0.06341157499991823,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q049,0.05913891700038221,0.060308966602315196,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q050,0.05786787500255741,0.06306174200290116,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
Hybrid,Q051,0.0609409169992432,0.0621884919994045,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q052,0.05377933300042059,0.05617616679810453,0.5,0.2,0.2,0.21398626473452756,0.1,0.2,0.21398626473452756,0.05,0.2,0.21398626473452756
Hybrid,Q053,0.053838708001421764,0.05595631659962237,0.3333333333333333,0.2,0.25,0.19519002499605084,0.2,0.5,0.32531670832675136,0.1,0.5,0.32531670832675136
Hybrid,Q054,0.05939899999793852,0.06106280819803942,0.5,0.4,0.18181818181818182,0.38356636737133565,0.4,0.36363636363636365,0.39170347105873193,0.3,0.5454545454545454,0.46950542252956134
Hybrid,Q055,0.06273008300195215,0.06949730820051628,0.3333333333333333,0.4,0.5,0.34620964322385606,0.2,0.5,0.34620964322385606,0.1,0.5,0.34620964322385606
Hybrid,Q056,0.060234916003537364,0.062449082998500674,0.3333333333333333,0.4,0.6666666666666666,0.4367467095119258,0.3,1.0,0.6039071644781281,0.15,1.0,0.6039071644781281
Hybrid,Q057,0.05767133399785962,0.060228549999010283,0.3333333333333333,0.4,0.4,0.3156484524795145,0.2,0.4,0.3156484524795145,0.15,0.6,0.4073024804078475
Hybrid,Q058,0.05296458299562801,0.054483407801308205,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q059,0.05518175000179326,0.05643395819934085,0.5,0.4,0.3333333333333333,0.38356636737133565,0.2,0.3333333333333333,0.3422220729283414,0.15,0.5,0.4266308815108416
Hybrid,Q060,0.05433662499854108,0.058064183202805,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q061,0.060741375003999565,0.07033977520186455,0.125,0.0,0.0,0.0,0.1,0.16666666666666666,0.09546043308946733,0.05,0.16666666666666666,0.09546043308946733
Hybrid,Q062,0.053196583001408726,0.05434689979738323,0.2,0.2,0.2,0.13120507751234178,0.2,0.4,0.2442584792702138,0.15,0.6,0.3290485305886178
Hybrid,Q063,0.05425216699950397,0.05464836660103174,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q064,0.0569140410007094,0.06232900820032228,0.16666666666666666,0.0,0.0,0.0,0.1,0.25,0.13905617951077562,0.05,0.25,0.13905617951077562
Hybrid,Q065,0.059986666004988365,0.061421883600996804,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09189894336865458
Hybrid,Q066,0.05952925000019604,0.06106089160020929,0.5,0.4,0.2,0.38356636737133565,0.2,0.2,0.2489083270225946,0.15,0.3,0.31030137262734114
Hybrid,Q067,0.06044658300379524,0.06155747519660508,0.3333333333333333,0.4,0.6666666666666666,0.4367467095119258,0.2,0.6666666666666666,0.4367467095119258,0.15,1.0,0.5600025487046494
Hybrid,Q068,0.05917408299865201,0.06043366659723688,0.5,0.4,0.4,0.36005461457723403,0.4,0.8,0.5650870327758549,0.2,0.8,0.5650870327758549
Hybrid,Q069,0.054306042002281174,0.05600640780030517,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
Hybrid,Q070,0.05716362500243122,0.05867035000119358,0.5,0.6,0.375,0.5147714448836774,0.3,0.375,0.38391202314388534,0.25,0.625,0.509854320360867
Hybrid,Q071,0.058837249998759944,0.061764024599688126,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q072,0.058237249999365304,0.05906239959876984,0.25,0.2,0.2,0.14606834984270645,0.1,0.2,0.14606834984270645,0.1,0.4,0.22454263211381284
Hybrid,Q073,0.059247915996820666,0.060209950200805905,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q074,0.05689387500024168,0.06401619999960531,0.1,0.0,0.0,0.0,0.1,0.25,0.11284514134893527,0.05,0.25,0.11284514134893527
Hybrid,Q075,0.05793204200017499,0.060675841396732724,0.2,0.2,0.03333333333333333,0.13120507751234178,0.2,0.06666666666666667,0.1635413866202963,0.2,0.13333333333333333,0.17691399366903007
Hybrid,Q076,0.05857737499900395,0.06081338359799702,0.2,0.2,0.2,0.13120507751234178,0.1,0.2,0.13120507751234178,0.05,0.2,0.13120507751234178
Hybrid,Q077,0.051838332998158876,0.052238416802720164,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q078,0.05839541600289522,0.058563474800030234,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
Hybrid,Q079,0.05869195899867918,0.05918092519568745,0.5,0.2,0.125,0.21398626473452756,0.3,0.375,0.315526956404728,0.25,0.625,0.4326594512524747
Hybrid,Q080,0.05503154199686833,0.05647643359698122,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.11480929472601784
Hybrid,Q081,0.054128916999616195,0.056283366601564924,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14285714285714285,0.06724864386295124
Hybrid,Q082,0.05533850000210805,0.05620729999791365,0.2,0.2,0.16666666666666666,0.13120507751234178,0.2,0.3333333333333333,0.21252302622743086,0.2,0.6666666666666666,0.3645692406046469
Hybrid,Q083,0.05479545799607877,0.05521324139990611,0.3333333333333333,0.4,0.5,0.34620964322385606,0.2,0.5,0.34620964322385606,0.15,0.75,0.4438046557218815
Hybrid,Q084,0.055143042001873255,0.05696702499990351,0.3333333333333333,0.2,0.07692307692307693,0.16958010263680806,0.4,0.3076923076923077,0.3241295975188817,0.25,0.38461538461538464,0.3197740098656739
Hybrid,Q085,0.0545060000004014,0.06316484140406828,0.5,0.2,0.16666666666666666,0.21398626473452756,0.1,0.16666666666666666,0.19092086617893467,0.1,0.3333333333333333,0.2753296747614349
Hybrid,Q086,0.057991166999272536,0.0586724165987107,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.1,0.6666666666666666,0.3655413531795754
Hybrid,Q087,0.055031249998137355,0.05616763339639874,0.2,0.2,0.2,0.13120507751234178,0.1,0.2,0.13120507751234178,0.1,0.4,0.21104641289300974
Hybrid,Q088,0.05951133400230901,0.06420478340151022,0.3333333333333333,0.2,0.08333333333333333,0.16958010263680806,0.2,0.16666666666666666,0.1736666713479918,0.2,0.3333333333333333,0.2582619360880819
Hybrid,Q089,0.055213500003446825,0.055607425200287254,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.39106560501896365,0.1,0.6666666666666666,0.39106560501896365
Hybrid,Q090,0.06168062499637017,0.06377945000276668,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
Hybrid,Q091,0.0552952500001993,0.05730131660384359,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.38268031849431083,0.1,0.6666666666666666,0.38268031849431083
Hybrid,Q092,0.05538199999864446,0.05898025800124742,0.5,0.4,0.25,0.36005461457723403,0.3,0.375,0.3483201083051004,0.25,0.625,0.47733369092801176
Hybrid,Q093,0.05342250000103377,0.054092258200398646,0.5,0.4,0.2222222222222222,0.34519134224686937,0.2,0.2222222222222222,0.23922526118912793,0.1,0.2222222222222222,0.23922526118912793
Hybrid,Q094,0.05325820899452083,0.054369391399086454,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.39106560501896365,0.1,0.6666666666666666,0.39106560501896365
Hybrid,Q095,0.05450554099661531,0.05696581700176466,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.370291336443826,0.15,1.0,0.4876110179495151
Hybrid,Q096,0.0568104579942883,0.059474758796568494,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
Hybrid,Q097,0.05844416599575197,0.06252565780159784,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q098,0.054037542002333794,0.05571342540206388,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.09165402792833294
Hybrid,Q099,0.056466374997398816,0.059290833202248906,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q100,0.06337679200078128,0.08338074119965314,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.2,0.6666666666666666,0.39106560501896365,0.1,0.6666666666666666,0.39106560501896365
Hybrid,Q101,0.0623817500018049,0.07033921700058272,0.16666666666666666,0.0,0.0,0.0,0.1,0.3333333333333333,0.16716045496620227,0.05,0.3333333333333333,0.16716045496620227
Hybrid,Q102,0.0895697080050013,0.10573536720185076,0.125,0.0,0.0,0.0,0.1,0.3333333333333333,0.1480409554829326,0.1,0.6666666666666666,0.25851335044203005
Hybrid,Q103,0.06168012499983888,0.06648820819682441,0.5,0.2,0.3333333333333333,0.2960819109658652,0.2,0.6666666666666666,0.4525081529734507,0.15,1.0,0.5650470417689183
Hybrid,Q104,0.06011174999730429,0.06239363340137061,0.5,0.2,0.125,0.21398626473452756,0.2,0.25,0.249689085777264,0.3,0.75,0.4896965335636724
Hybrid,Q105,0.054208582994760945,0.05468350000155624,0.5,0.2,0.14285714285714285,0.21398626473452756,0.1,0.14285714285714285,0.17342765698823945,0.15,0.42857142857142855,0.31362850128812586
Hybrid,Q106,0.05419537499983562,0.0561428336033714,0.5,0.8,0.17391304347826086,0.6608397947263839,0.5,0.21739130434782608,0.5022037311331264,0.3,0.2608695652173913,0.35816886260405817
Hybrid,Q107,0.05874766699707834,0.059846124798059466,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.0740318445087683
Hybrid,Q108,0.06019808400014881,0.060922608399414456,0.25,0.2,0.2,0.14606834984270645,0.2,0.4,0.2591217516005785,0.1,0.4,0.2591217516005785
Hybrid,Q109,0.05912695800361689,0.060181466200447176,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q110,0.06150595899816835,0.06221137500251643,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q111,0.05855304199940292,0.061293783194560095,0.5,0.6,1.0,0.7122630665145961,0.3,1.0,0.7122630665145961,0.15,1.0,0.7122630665145961
Hybrid,Q112,0.06074945900036255,0.06375090039800853,0.3333333333333333,0.2,0.2,0.16958010263680806,0.1,0.2,0.16958010263680806,0.15,0.6,0.3328444362263185
Hybrid,Q113,0.060008874999766704,0.06299470839876449,0.25,0.4,0.4,0.27727342735504823,0.2,0.4,0.27727342735504823,0.1,0.4,0.27727342735504823
Hybrid,Q114,0.05726258299546316,0.05979571700154338,0.3333333333333333,0.2,0.25,0.19519002499605084,0.1,0.25,0.19519002499605084,0.05,0.25,0.19519002499605084
Hybrid,Q115,0.05907866599591216,0.05945518399967113,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q116,0.056849374996090773,0.05820027539884905,0.5,0.4,0.4,0.34519134224686937,0.3,0.6,0.4432306280782264,0.15,0.6,0.4432306280782264
Hybrid,Q117,0.06190549999882933,0.06378989220102085,0.3333333333333333,0.2,0.16666666666666666,0.16958010263680806,0.1,0.16666666666666666,0.15130120674940672,0.05,0.16666666666666666,0.15130120674940672
Hybrid,Q118,0.05959816600079648,0.060386284001288,0.25,0.2,0.3333333333333333,0.20210734650054757,0.2,0.6666666666666666,0.33775931993299535,0.1,0.6666666666666666,0.33775931993299535
Hybrid,Q119,0.06289091699727578,0.06430699980119244,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
Hybrid,Q120,0.06125854200217873,0.06225809139723424,0.5,0.6,0.3333333333333333,0.5147714448836774,0.4,0.4444444444444444,0.44047294989556407,0.3,0.6666666666666666,0.5614952464624201
Hybrid,Q121,0.059876166997128166,0.06235894199926406,0.5,0.2,0.3333333333333333,0.2960819109658652,0.2,0.6666666666666666,0.4632423659320675,0.1,0.6666666666666666,0.4632423659320675
Hybrid,Q122,0.05880283400620101,0.060215666599106044,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
Hybrid,Q123,0.05693179200170562,0.05933306700026151,0.5,0.8,0.5714285714285714,0.6608397947263839,0.5,0.7142857142857143,0.6222991259250974,0.25,0.7142857142857143,0.6222991259250974
Hybrid,Q124,0.05734058300004108,0.05963480820209952,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid,Q125,0.059602625005936716,0.062210232998768336,0.5,0.6,1.0,0.6797310500037655,0.3,1.0,0.6797310500037655,0.15,1.0,0.6797310500037655
Hybrid,Q126,0.05332549999729963,0.05778732500039041,0.5,0.2,0.1111111111111111,0.21398626473452756,0.1,0.1111111111111111,0.1482972305701491,0.2,0.4444444444444444,0.3237065080952028
Hybrid,Q127,0.05514933300582925,0.056371891597518695,0.2,0.2,0.16666666666666666,0.13120507751234178,0.2,0.3333333333333333,0.21252302622743086,0.1,0.3333333333333333,0.21252302622743086
Hybrid,Q128,0.055731374995957594,0.05748678340169135,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1914110616862526
Hybrid,Q129,0.0550182919978397,0.056839066800603175,0.5,0.4,0.5,0.3973220069685352,0.2,0.5,0.3973220069685352,0.15,0.75,0.4972429134896706
Hybrid,Q130,0.0532097920004162,0.05540225820295745,0.2,0.2,0.2,0.13120507751234178,0.1,0.2,0.13120507751234178,0.05,0.2,0.13120507751234178
Hybrid,Q131,0.05814995800028555,0.061165625002468006,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09361800268759637
Hybrid,Q132,0.05880908299877774,0.060511075197428,0.3333333333333333,0.4,0.2222222222222222,0.3156484524795145,0.2,0.2222222222222222,0.21875138291954288,0.2,0.4444444444444444,0.3358178045651476
Hybrid,Q133,0.05926395799906459,0.060782174799533094,0.3333333333333333,0.4,0.2857142857142857,0.30078518014914984,0.2,0.2857142857142857,0.24377484748737527,0.15,0.42857142857142855,0.31413165072708243
Hybrid,Q134,0.05809262500406476,0.059755208599381146,0.1111111111111111,0.0,0.0,0.0,0.1,0.16666666666666666,0.09109240322345806,0.1,0.3333333333333333,0.16512424773222636
Hybrid,Q135,0.05361999999877298,0.05475190020224545,0.5,0.6,0.6,0.5296347172140421,0.3,0.6,0.5296347172140421,0.15,0.6,0.5296347172140421
Hybrid,Q136,0.06138779100001557,0.06235415000119247,0.3333333333333333,0.6,0.05,0.4468535299918563,0.6,0.1,0.5111707781750245,0.4,0.13333333333333333,0.3995379712357855
Hybrid,Q137,0.0580580000023474,0.05970576700055972,0.125,0.0,0.0,0.0,0.1,0.25,0.123151194370365,0.05,0.25,0.123151194370365
Hybrid,Q138,0.05955025000002934,0.06134874199924525,0.5,0.4,0.5,0.3973220069685352,0.3,0.75,0.5101671483174705,0.15,0.75,0.5101671483174705
Hybrid,Q139,0.05937866699969163,0.06184036679769633,0.5,0.2,0.3333333333333333,0.2960819109658652,0.2,0.6666666666666666,0.4632423659320675,0.15,1.0,0.5700831701938578
Hybrid,Q140,0.06020745900605107,0.061594733597303275,0.1111111111111111,0.0,0.0,0.0,0.1,0.14285714285714285,0.08274602130532002,0.1,0.2857142857142857,0.1531028245450272
Hybrid,Q141,0.056535125004302245,0.05940789959859103,0.25,0.2,0.2,0.14606834984270645,0.2,0.4,0.24816574496561808,0.1,0.4,0.24816574496561808
Hybrid,Q142,0.058318000003055204,0.06300164100393886,0.2,0.2,0.3333333333333333,0.18154179253735267,0.1,0.3333333333333333,0.18154179253735267,0.05,0.3333333333333333,0.18154179253735267
Hybrid,Q143,0.05662974999722792,0.06013381679658778,0.1111111111111111,0.0,0.0,0.0,0.1,0.3333333333333333,0.14126697285982898,0.05,0.3333333333333333,0.14126697285982898
